000109,9,0.7208806818181819,0.16354166666666667
000109,13,0.7464488636363636,0.14895833333333333
000109,14,0.7876420454545455,0.13125
000109,1,0.03480113636363637,0.3989583333333333
000109,3,0.9112215909090909,0.134375
000109,4,0.9573863636363636,0.13020833333333334
000109,5,0.5397727272727273,0.23958333333333334
000109,15,0.9715909090909092,0.153125
000109,16,0.8948863636363636,0.18020833333333333
000109,17,0.9865056818181819,0.20729166666666665
000109,18,0.9410511363636364,0.20104166666666667
000109,19,0.8380681818181819,0.29270833333333335
000109,20,0.7428977272727273,0.46041666666666664
