000185,9,0.7208806818181819,0.16354166666666667
000185,13,0.7464488636363636,0.14895833333333333
000185,14,0.7876420454545455,0.13125
000185,1,0.036931818181818184,0.39479166666666665
000185,5,0.5362215909090909,0.23854166666666665
000185,30,0.9119318181818182,0.09791666666666667
000185,31,0.9715909090909092,0.14375
000185,32,0.9559659090909092,0.18229166666666666
000185,33,0.8892045454545455,0.16979166666666667
000185,34,0.8977272727272727,0.20416666666666666
000185,35,0.8480113636363636,0.25625
000185,36,0.9204545454545455,0.334375
