000101,9,0.7208806818181819,0.16354166666666667
000101,13,0.7464488636363636,0.14895833333333333
000101,14,0.7876420454545455,0.13125
000101,1,0.03551136363636364,0.3958333333333333
000101,3,0.8970170454545455,0.184375
000101,4,0.9666193181818182,0.17395833333333333
000101,5,0.5369318181818182,0.24166666666666667
000101,6,0.9026988636363636,0.13854166666666667
000101,7,0.9545454545454546,0.1375
000101,8,0.10369318181818182,0.76875
000101,15,0.9708806818181819,0.21770833333333334
000101,16,0.8224431818181819,0.29791666666666666
000101,17,0.9694602272727273,0.3729166666666667
000101,18,0.8778409090909091,0.4010416666666667
000101,19,0.41051136363636365,0.840625
