000095,9,0.7208806818181819,0.16354166666666667
000095,13,0.7464488636363636,0.14895833333333333
000095,14,0.7876420454545455,0.13125
000095,1,0.033380681818181816,0.39375
000095,3,0.8607954545454546,0.24687499999999998
000095,4,0.9602272727272727,0.23124999999999998
000095,5,0.5355113636363636,0.240625
000095,6,0.8884943181818182,0.16979166666666667
000095,7,0.9573863636363636,0.17291666666666666
000095,8,0.6505681818181819,0.3125
000095,10,0.9090909090909092,0.128125
000095,15,0.9495738636363636,0.32708333333333334
000095,16,0.5980113636363636,0.6135416666666667
000095,17,0.8366477272727273,0.8697916666666666
