000125,9,0.7208806818181819,0.16354166666666667
000125,13,0.7464488636363636,0.14895833333333333
000125,14,0.7876420454545455,0.13125
000125,1,0.03409090909090909,0.3927083333333333
000125,5,0.5369318181818182,0.240625
000125,19,0.9090909090909092,0.13645833333333332
000125,20,0.9502840909090909,0.134375
000125,21,0.8224431818181819,0.17604166666666665
000125,22,0.9552556818181819,0.21354166666666666
000125,23,0.8018465909090909,0.315625
000125,24,0.45738636363636365,0.8135416666666666
000125,25,0.7251420454545455,0.903125
