000106,9,0.7208806818181819,0.16354166666666667
000106,13,0.7464488636363636,0.14895833333333333
000106,14,0.7876420454545455,0.13125
000106,1,0.03409090909090909,0.39375
000106,3,0.9083806818181819,0.14791666666666667
000106,4,0.9623579545454546,0.14583333333333334
000106,5,0.5369318181818182,0.23541666666666666
000106,6,0.9069602272727273,0.11458333333333333
000106,7,0.9460227272727273,0.11666666666666667
000106,15,0.9737215909090909,0.17083333333333334
000106,16,0.8785511363636364,0.20833333333333334
000106,17,0.9822443181818182,0.24375
000106,18,0.9282670454545455,0.240625
000106,19,0.7819602272727273,0.3833333333333333
000106,20,0.31676136363636365,0.8322916666666667
