000118,9,0.7208806818181819,0.16354166666666667
000118,13,0.7464488636363636,0.14895833333333333
000118,14,0.7876420454545455,0.13125
000118,1,0.03409090909090909,0.396875
000118,5,0.5362215909090909,0.240625
000118,16,0.9119318181818182,0.12916666666666665
000118,19,0.9012784090909091,0.171875
000118,20,0.9524147727272727,0.18541666666666667
000118,21,0.8629261363636364,0.13020833333333334
000118,22,0.9261363636363636,0.3208333333333333
000118,23,0.4637784090909091,0.7541666666666667
