000096,9,0.7208806818181819,0.16354166666666667
000096,13,0.7464488636363636,0.14895833333333333
000096,14,0.7876420454545455,0.13125
000096,1,0.03409090909090909,0.3927083333333333
000096,3,0.8693181818181819,0.23020833333333332
000096,4,0.9616477272727273,0.21666666666666667
000096,5,0.5383522727272727,0.23854166666666665
000096,6,0.8913352272727273,0.16354166666666667
000096,7,0.9588068181818182,0.16666666666666666
000096,8,0.5980113636363636,0.3489583333333333
000096,10,0.9083806818181819,0.12291666666666666
000096,15,0.9573863636363636,0.3
000096,16,0.6761363636363636,0.5114583333333333
000096,17,0.8849431818181819,0.696875
000096,18,0.6761363636363636,0.8645833333333334
