000124,9,0.7208806818181819,0.16354166666666667
000124,13,0.7464488636363636,0.14895833333333333
000124,14,0.7876420454545455,0.13125
000124,1,0.03551136363636364,0.39791666666666664
000124,5,0.5362215909090909,0.23854166666666665
000124,19,0.9083806818181819,0.13958333333333334
000124,20,0.9502840909090909,0.1375
000124,21,0.828125,0.16770833333333332
000124,22,0.953125,0.22083333333333333
000124,23,0.7876420454545455,0.33229166666666665
000124,24,0.3678977272727273,0.8458333333333333
