000184,1,0.033380681818181816,0.39791666666666664
000184,5,0.5376420454545454,0.240625
000184,30,0.9133522727272727,0.10208333333333333
000184,31,0.9744318181818182,0.14479166666666665
000184,32,0.9559659090909092,0.1875
000184,33,0.8870738636363636,0.175
000184,34,0.8977272727272727,0.20625
000184,35,0.8416193181818182,0.26458333333333334
000184,36,0.9154829545454546,0.35
000184,9,0.7194602272727273,0.16354166666666667
000184,13,0.7464488636363636,0.153125
000184,14,0.7876420454545455,0.1375
